sggdeu0103,UPC,182,TGT,sgg,deu,0,srf.0#171-182,True,1660110809.483,1660110854.628
sggdeu0103,UPC,3,TGT,sgg,deu,0,srf.0#171-182,False,1660110840.658,1660110848.136
sggdeu0103,UPC,2,TGT,sgg,deu,0,srf.0#171-182,False,1660110833.27,1660110840.655
sggdeu0103,UPC,1,TGT,sgg,deu,0,srf.0#171-182,False,1660110826.041,1660110833.263
sggdeu0103,UPC,0,TGT,sgg,deu,0,srf.0#171-182,False,1660110809.494,1660110826.032
sggdeu0103,translator-A,50,TGT,sgg,deu,84,focusnews.5#39-50,True,1660110466.748,1660110808.005
sggdeu0103,translator-A,11,TGT,sgg,deu,67,focusnews.5#39-50,False,1660110780.863,1660110802.811
sggdeu0103,translator-A,10,TGT,sgg,deu,84,focusnews.5#39-50,False,1660110746.243,1660110780.857
sggdeu0103,translator-A,9,TGT,sgg,deu,66,focusnews.5#39-50,False,1660110724.882,1660110746.236
sggdeu0103,translator-A,8,TGT,sgg,deu,99,focusnews.5#39-50,False,1660110709.973,1660110724.873
sggdeu0103,translator-A,7,TGT,sgg,deu,83,focusnews.5#39-50,False,1660110657.808,1660110709.966
sggdeu0103,translator-A,6,TGT,sgg,deu,99,focusnews.5#39-50,False,1660110635.815,1660110657.801
sggdeu0103,translator-A,5,TGT,sgg,deu,84,focusnews.5#39-50,False,1660110618.836,1660110635.808
sggdeu0103,translator-A,4,TGT,sgg,deu,99,focusnews.5#39-50,False,1660110607.499,1660110618.83
sggdeu0103,translator-A,3,TGT,sgg,deu,69,focusnews.5#39-50,False,1660110568.913,1660110602.454
sggdeu0103,translator-A,2,TGT,sgg,deu,67,focusnews.5#39-50,False,1660110525.751,1660110568.906
sggdeu0103,translator-A,1,TGT,sgg,deu,99,focusnews.5#39-50,False,1660110505.616,1660110525.743
sggdeu0103,translator-A,0,TGT,sgg,deu,99,focusnews.5#39-50,False,1660110466.762,1660110505.608
sggdeu0103,UPC,62,TGT,sgg,deu,0,srf.0#51-62,True,1660110371.11,1660110465.425
sggdeu0103,UPC,11,TGT,sgg,deu,0,srf.0#51-62,False,1660110454.574,1660110461.988
sggdeu0103,UPC,10,TGT,sgg,deu,0,srf.0#51-62,False,1660110443.382,1660110454.568
sggdeu0103,UPC,9,TGT,sgg,deu,0,srf.0#51-62,False,1660110435.755,1660110443.375
sggdeu0103,UPC,8,TGT,sgg,deu,0,srf.0#51-62,False,1660110427.641,1660110435.752
sggdeu0103,UPC,7,TGT,sgg,deu,0,srf.0#51-62,False,1660110421.419,1660110427.635
sggdeu0103,UPC,6,TGT,sgg,deu,0,srf.0#51-62,False,1660110414.523,1660110421.416
sggdeu0103,UPC,5,TGT,sgg,deu,0,srf.0#51-62,False,1660110408.065,1660110414.517
sggdeu0103,UPC,4,TGT,sgg,deu,0,srf.0#51-62,False,1660110403.426,1660110408.059
sggdeu0103,UPC,3,TGT,sgg,deu,0,srf.0#51-62,False,1660110396.39,1660110403.418
sggdeu0103,UPC,2,TGT,sgg,deu,0,srf.0#51-62,False,1660110389.849,1660110396.383
sggdeu0103,UPC,1,TGT,sgg,deu,0,srf.0#51-62,False,1660110381.88,1660110389.839
sggdeu0103,UPC,0,TGT,sgg,deu,0,srf.0#51-62,False,1660110371.123,1660110381.873
sggdeu0103,MSMunich,206,TGT,sgg,deu,0,srf.0#195-206,True,1660110246.978,1660110369.821
sggdeu0103,MSMunich,11,TGT,sgg,deu,0,srf.0#195-206,False,1660110354.177,1660110364.065
sggdeu0103,MSMunich,10,TGT,sgg,deu,0,srf.0#195-206,False,1660110343.776,1660110354.171
sggdeu0103,MSMunich,9,TGT,sgg,deu,0,srf.0#195-206,False,1660110334.424,1660110343.768
sggdeu0103,MSMunich,8,TGT,sgg,deu,0,srf.0#195-206,False,1660110326.653,1660110334.418
sggdeu0103,MSMunich,7,TGT,sgg,deu,0,srf.0#195-206,False,1660110315.061,1660110326.645
sggdeu0103,MSMunich,6,TGT,sgg,deu,0,srf.0#195-206,False,1660110305.643,1660110315.054
sggdeu0103,MSMunich,5,TGT,sgg,deu,0,srf.0#195-206,False,1660110296.946,1660110305.636
sggdeu0103,MSMunich,4,TGT,sgg,deu,0,srf.0#195-206,False,1660110289.33,1660110296.939
sggdeu0103,MSMunich,3,TGT,sgg,deu,0,srf.0#195-206,False,1660110283.8,1660110289.322
sggdeu0103,MSMunich,2,TGT,sgg,deu,0,srf.0#195-206,False,1660110274.2,1660110283.792
sggdeu0103,MSMunich,1,TGT,sgg,deu,0,srf.0#195-206,False,1660110264.576,1660110274.192
sggdeu0103,MSMunich,0,TGT,sgg,deu,0,srf.0#195-206,False,1660110246.991,1660110264.566
sggdeu0103,UPC,194,TGT,sgg,deu,0,srf.0#183-194,True,1660110122.361,1660110245.851
sggdeu0103,UPC,11,TGT,sgg,deu,0,srf.0#183-194,False,1660110232.537,1660110240.755
sggdeu0103,UPC,10,TGT,sgg,deu,0,srf.0#183-194,False,1660110223.221,1660110232.533
sggdeu0103,UPC,9,TGT,sgg,deu,0,srf.0#183-194,False,1660110213.14,1660110223.215
sggdeu0103,UPC,8,TGT,sgg,deu,0,srf.0#183-194,False,1660110207.246,1660110213.134
sggdeu0103,UPC,7,TGT,sgg,deu,0,srf.0#183-194,False,1660110198.699,1660110207.239
sggdeu0103,UPC,6,TGT,sgg,deu,0,srf.0#183-194,False,1660110190.497,1660110198.693
sggdeu0103,UPC,5,TGT,sgg,deu,0,srf.0#183-194,False,1660110184.118,1660110190.491
sggdeu0103,UPC,4,TGT,sgg,deu,0,srf.0#183-194,False,1660110174.319,1660110184.112
sggdeu0103,UPC,3,TGT,sgg,deu,0,srf.0#183-194,False,1660110165.86,1660110174.312
sggdeu0103,UPC,2,TGT,sgg,deu,0,srf.0#183-194,False,1660110153.933,1660110165.852
sggdeu0103,UPC,1,TGT,sgg,deu,0,srf.0#183-194,False,1660110142.783,1660110153.926
sggdeu0103,UPC,0,TGT,sgg,deu,0,srf.0#183-194,False,1660110122.374,1660110142.774
sggdeu0103,SLATTIC,49,TGT,sgg,deu,9,focusnews.4#38-49,True,1660110116.045,1660110121.235
sggdeu0103,SLATTIC,11,TGT,sgg,deu,32,focusnews.4#38-49,False,1660110102.895,1660110116.042
sggdeu0103,SLATTIC,10,TGT,sgg,deu,23,focusnews.4#38-49,False,1660110090.206,1660110102.888
sggdeu0103,SLATTIC,9,TGT,sgg,deu,0,focusnews.4#38-49,False,1660110082.067,1660110090.199
sggdeu0103,SLATTIC,8,TGT,sgg,deu,41,focusnews.4#38-49,False,1660110066.411,1660110082.061
sggdeu0103,SLATTIC,7,TGT,sgg,deu,0,focusnews.4#38-49,False,1660110051.08,1660110066.404
sggdeu0103,SLATTIC,6,TGT,sgg,deu,0,focusnews.4#38-49,False,1660110042.266,1660110051.074
sggdeu0103,SLATTIC,5,TGT,sgg,deu,0,focusnews.4#38-49,False,1660110034.726,1660110042.261
sggdeu0103,SLATTIC,4,TGT,sgg,deu,0,focusnews.4#38-49,False,1660110023.505,1660110034.72
sggdeu0103,SLATTIC,3,TGT,sgg,deu,0,focusnews.4#38-49,False,1660110012.233,1660110023.501
sggdeu0103,SLATTIC,2,TGT,sgg,deu,0,focusnews.4#38-49,False,1660109999.644,1660110012.227
sggdeu0103,SLATTIC,1,TGT,sgg,deu,0,focusnews.4#38-49,False,1660109990.372,1660109999.636
sggdeu0103,SLATTIC,0,TGT,sgg,deu,0,focusnews.4#38-49,False,1660109967.675,1660109990.362
sggdeu0103,SLATTIC,62,TGT,sgg,deu,0,srf.0#51-62,True,1660109803.487,1660109966.645
sggdeu0103,SLATTIC,11,TGT,sgg,deu,0,srf.0#51-62,False,1660109948.13,1660109961.854
sggdeu0103,SLATTIC,10,TGT,sgg,deu,0,srf.0#51-62,False,1660109938.457,1660109948.123
sggdeu0103,SLATTIC,9,TGT,sgg,deu,0,srf.0#51-62,False,1660109925.998,1660109938.45
sggdeu0103,SLATTIC,8,TGT,sgg,deu,0,srf.0#51-62,False,1660109905.444,1660109925.992
sggdeu0103,SLATTIC,7,TGT,sgg,deu,0,srf.0#51-62,False,1660109893.691,1660109905.436
sggdeu0103,SLATTIC,6,TGT,sgg,deu,0,srf.0#51-62,False,1660109883.815,1660109893.685
sggdeu0103,SLATTIC,5,TGT,sgg,deu,0,srf.0#51-62,False,1660109874.527,1660109883.809
sggdeu0103,SLATTIC,4,TGT,sgg,deu,0,srf.0#51-62,False,1660109868.096,1660109874.521
sggdeu0103,SLATTIC,3,TGT,sgg,deu,0,srf.0#51-62,False,1660109852.157,1660109868.086
sggdeu0103,SLATTIC,2,TGT,sgg,deu,0,srf.0#51-62,False,1660109838.695,1660109852.15
sggdeu0103,SLATTIC,1,TGT,sgg,deu,0,srf.0#51-62,False,1660109824.788,1660109838.686
sggdeu0103,SLATTIC,0,TGT,sgg,deu,15,srf.0#51-62,False,1660109803.5,1660109824.778
sggdeu0103,UZH-test,38,TGT,sgg,deu,0,srf.0#27-38,True,1660109684.867,1660109802.6
sggdeu0103,UZH-test,11,TGT,sgg,deu,0,srf.0#27-38,False,1660109788.755,1660109794.376
sggdeu0103,UZH-test,10,TGT,sgg,deu,0,srf.0#27-38,False,1660109782.543,1660109788.748
sggdeu0103,UZH-test,9,TGT,sgg,deu,0,srf.0#27-38,False,1660109772.472,1660109782.535
sggdeu0103,UZH-test,8,TGT,sgg,deu,0,srf.0#27-38,False,1660109766.321,1660109772.467
sggdeu0103,UZH-test,7,TGT,sgg,deu,0,srf.0#27-38,False,1660109752.894,1660109766.314
sggdeu0103,UZH-test,6,TGT,sgg,deu,0,srf.0#27-38,False,1660109746.835,1660109752.887
sggdeu0103,UZH-test,5,TGT,sgg,deu,0,srf.0#27-38,False,1660109739.958,1660109746.829
sggdeu0103,UZH-test,4,TGT,sgg,deu,0,srf.0#27-38,False,1660109730.125,1660109739.951
sggdeu0103,UZH-test,3,TGT,sgg,deu,0,srf.0#27-38,False,1660109722.02,1660109730.118
sggdeu0103,UZH-test,2,TGT,sgg,deu,0,srf.0#27-38,False,1660109708.433,1660109722.012
sggdeu0103,UZH-test,1,TGT,sgg,deu,0,srf.0#27-38,False,1660109698.932,1660109708.426
sggdeu0103,UZH-test,0,TGT,sgg,deu,0,srf.0#27-38,False,1660109684.88,1660109698.923
sggdeu0103,UPC,182,TGT,sgg,deu,0,srf.0#171-182,True,1660043905.989,1660109684.015
sggdeu0103,UPC,11,TGT,sgg,deu,0,srf.0#171-182,False,1660109669.003,1660109679.721
sggdeu0103,UPC,10,TGT,sgg,deu,0,srf.0#171-182,False,1660109663.323,1660109668.996
sggdeu0103,UPC,9,TGT,sgg,deu,0,srf.0#171-182,False,1660109653.002,1660109663.316
sggdeu0103,UPC,8,TGT,sgg,deu,0,srf.0#171-182,False,1660109641.929,1660109652.995
sggdeu0103,UPC,7,TGT,sgg,deu,0,srf.0#171-182,False,1660109603.21,1660109641.923
sggdeu0103,UPC,6,TGT,sgg,deu,0,srf.0#171-182,False,1660109591.965,1660109603.204
sggdeu0103,UPC,5,TGT,sgg,deu,0,srf.0#171-182,False,1660109582.865,1660109591.956
sggdeu0103,UPC,4,TGT,sgg,deu,0,srf.0#171-182,False,1660109577.217,1660109582.857
sggdeu0103,UPC,3,TGT,sgg,deu,0,srf.0#171-182,False,1660109570.663,1660109577.208
sggdeu0103,UPC,2,TGT,sgg,deu,0,srf.0#171-182,False,1660109555.717,1660109570.654
sggdeu0103,UPC,1,TGT,sgg,deu,0,srf.0#171-182,False,1660109546.685,1660109555.707
sggdeu0103,UPC,0,TGT,sgg,deu,0,srf.0#171-182,False,1660043906.0,1660109546.677
sggdeu011d,translator-A,13,TGT,sgg,deu,62,srf.0#1-13,True,1661694028.017,1661694307.533
sggdeu011d,translator-A,12,TGT,sgg,deu,23,srf.0#1-13,False,1661694287.327,1661694299.1
sggdeu011d,translator-A,11,TGT,sgg,deu,99,srf.0#1-13,False,1661694266.591,1661694287.317
sggdeu011d,translator-A,10,TGT,sgg,deu,100,srf.0#1-13,False,1661694255.143,1661694266.583
sggdeu011d,translator-A,9,TGT,sgg,deu,100,srf.0#1-13,False,1661694241.826,1661694255.133
sggdeu011d,translator-A,8,TGT,sgg,deu,33,srf.0#1-13,False,1661694213.008,1661694241.817
sggdeu011d,translator-A,7,TGT,sgg,deu,33,srf.0#1-13,False,1661694191.376,1661694213.0
sggdeu011d,translator-A,6,TGT,sgg,deu,99,srf.0#1-13,False,1661694149.375,1661694191.367
sggdeu011d,translator-A,5,TGT,sgg,deu,99,srf.0#1-13,False,1661694103.892,1661694149.366
sggdeu011d,translator-A,4,TGT,sgg,deu,50,srf.0#1-13,False,1661694090.077,1661694103.884
sggdeu011d,translator-A,3,TGT,sgg,deu,100,srf.0#1-13,False,1661694070.427,1661694090.067
sggdeu011d,translator-A,2,TGT,sgg,deu,50,srf.0#1-13,False,1661694044.476,1661694070.417
sggdeu011d,translator-A,1,TGT,sgg,deu,100,srf.0#1-13,False,1661694037.096,1661694044.467
sggdeu011d,translator-A,0,TGT,sgg,deu,99,srf.0#1-13,False,1661694028.038,1661694037.085
sggdeu011d,UZH-test,146,TGT,sgg,deu,0,srf.0#135-146,True,1661693977.452,1661694026.517
sggdeu011d,UZH-test,11,TGT,sgg,deu,0,srf.0#135-146,False,1661694019.526,1661694022.467
sggdeu011d,UZH-test,10,TGT,sgg,deu,0,srf.0#135-146,False,1661694016.259,1661694019.517
sggdeu011d,UZH-test,9,TGT,sgg,deu,0,srf.0#135-146,False,1661694011.742,1661694016.25
sggdeu011d,UZH-test,8,TGT,sgg,deu,0,srf.0#135-146,False,1661694008.225,1661694011.733
sggdeu011d,UZH-test,7,TGT,sgg,deu,0,srf.0#135-146,False,1661694004.659,1661694008.217
sggdeu011d,UZH-test,6,TGT,sgg,deu,0,srf.0#135-146,False,1661694001.326,1661694004.65
sggdeu011d,UZH-test,5,TGT,sgg,deu,0,srf.0#135-146,False,1661693998.309,1661694001.316
sggdeu011d,UZH-test,4,TGT,sgg,deu,0,srf.0#135-146,False,1661693993.709,1661693998.3
sggdeu011d,UZH-test,3,TGT,sgg,deu,0,srf.0#135-146,False,1661693991.026,1661693993.7
sggdeu011d,UZH-test,2,TGT,sgg,deu,0,srf.0#135-146,False,1661693987.531,1661693991.017
sggdeu011d,UZH-test,1,TGT,sgg,deu,0,srf.0#135-146,False,1661693984.379,1661693987.522
sggdeu011d,UZH-test,0,TGT,sgg,deu,0,srf.0#135-146,False,1661693977.473,1661693984.368
sggdeu011d,UPC,26,TGT,sgg,deu,0,focusnews.5#14-26,True,1661693887.406,1661693976.101
sggdeu011d,UPC,12,TGT,sgg,deu,0,focusnews.5#14-26,False,1661693967.841,1661693971.95
sggdeu011d,UPC,11,TGT,sgg,deu,0,focusnews.5#14-26,False,1661693960.508,1661693967.833
sggdeu011d,UPC,10,TGT,sgg,deu,0,focusnews.5#14-26,False,1661693956.708,1661693960.5
